"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"BEL","UNEMP","15_24","PC_LF","M","2018-04",18.5,
"BEL","UNEMP","15_24","PC_LF","M","2018-05",18.5,
"BEL","UNEMP","15_24","PC_LF","M","2018-06",18.5,
"BEL","UNEMP","15_24","PC_LF","M","2018-07",15.7,
"BEL","UNEMP","15_24","PC_LF","M","2018-08",15.7,
"BEL","UNEMP","15_24","PC_LF","M","2018-09",15.7,
"BEL","UNEMP","15_24","PC_LF","M","2018-10",12.6,
"BEL","UNEMP","15_24","PC_LF","M","2018-11",12.6,
"BEL","UNEMP","15_24","PC_LF","M","2018-12",12.6,
"BEL","UNEMP","15_24","PC_LF","M","2019-01",16,
"BEL","UNEMP","15_24","PC_LF","M","2019-02",16,
"BEL","UNEMP","15_24","PC_LF","M","2019-03",16,
"BEL","UNEMP","15_24","PC_LF","M","2019-04",14,
"BEL","UNEMP","15_24","PC_LF","M","2019-05",14,
"BEL","UNEMP","15_24","PC_LF","M","2019-06",14,
"BEL","UNEMP","15_24","PC_LF","M","2019-07",12.7,
"BEL","UNEMP","15_24","PC_LF","M","2019-08",12.7,
"BEL","UNEMP","15_24","PC_LF","M","2019-09",12.7,
"BEL","UNEMP","15_24","PC_LF","M","2019-10",15.4,
"BEL","UNEMP","15_24","PC_LF","M","2019-11",15.4,
"BEL","UNEMP","15_24","PC_LF","M","2019-12",15.4,
"BEL","UNEMP","15_24","PC_LF","M","2020-01",12.8,
"BEL","UNEMP","15_24","PC_LF","M","2020-02",12.8,
"BEL","UNEMP","15_24","PC_LF","M","2020-03",12.8,
"BEL","UNEMP","15_24","PC_LF","M","2020-04",16.4,
"BEL","UNEMP","15_24","PC_LF","M","2020-05",16.4,
"BEL","UNEMP","15_24","PC_LF","M","2020-06",16.4,
"BEL","UNEMP","15_24","PC_LF","M","2020-07",17.4,
"BEL","UNEMP","15_24","PC_LF","M","2020-08",17.4,
"BEL","UNEMP","15_24","PC_LF","M","2020-09",17.4,
"BEL","UNEMP","15_24","PC_LF","M","2020-10",17.1,
"BEL","UNEMP","15_24","PC_LF","M","2020-11",17.1,
"BEL","UNEMP","15_24","PC_LF","M","2020-12",17.1,
"BEL","UNEMP","15_24","PC_LF","M","2021-01",19.2,
"BEL","UNEMP","15_24","PC_LF","M","2021-02",19.2,
"BEL","UNEMP","15_24","PC_LF","M","2021-03",19.2,
"BEL","UNEMP","15_24","PC_LF","M","2021-04",18.7,
"BEL","UNEMP","15_24","PC_LF","M","2021-05",18.7,
"BEL","UNEMP","15_24","PC_LF","M","2021-06",18.7,
"BEL","UNEMP","15_24","PC_LF","M","2021-07",18.7,
"BEL","UNEMP","15_24","PC_LF","M","2021-08",18.7,
"BEL","UNEMP","15_24","PC_LF","M","2021-09",18.7,
"BEL","UNEMP","15_24","PC_LF","M","2021-10",15.8,
"BEL","UNEMP","15_24","PC_LF","M","2021-11",15.8,
"BEL","UNEMP","15_24","PC_LF","M","2021-12",15.8,
"BEL","UNEMP","15_24","PC_LF","M","2022-01",14.6,
"BEL","UNEMP","15_24","PC_LF","M","2022-02",14.6,
"BEL","UNEMP","15_24","PC_LF","M","2022-03",14.6,
"GBR","UNEMP","15_24","PC_LF","M","2014-11",16.4,
"GBR","UNEMP","15_24","PC_LF","M","2014-12",16.2,
"GBR","UNEMP","15_24","PC_LF","M","2015-01",16.1,
"GBR","UNEMP","15_24","PC_LF","M","2015-02",15.9,
"GBR","UNEMP","15_24","PC_LF","M","2015-03",15.9,
"GBR","UNEMP","15_24","PC_LF","M","2015-04",15.7,
"GBR","UNEMP","15_24","PC_LF","M","2015-05",15.7,
"GBR","UNEMP","15_24","PC_LF","M","2015-06",15.5,
"GBR","UNEMP","15_24","PC_LF","M","2015-07",14.7,
"GBR","UNEMP","15_24","PC_LF","M","2015-08",14.2,
"GBR","UNEMP","15_24","PC_LF","M","2015-09",13.6,
"GBR","UNEMP","15_24","PC_LF","M","2015-10",13.8,
"GBR","UNEMP","15_24","PC_LF","M","2015-11",13.6,
"GBR","UNEMP","15_24","PC_LF","M","2015-12",13.8,
"GBR","UNEMP","15_24","PC_LF","M","2016-01",13.8,
"GBR","UNEMP","15_24","PC_LF","M","2016-02",13.7,
"GBR","UNEMP","15_24","PC_LF","M","2016-03",13.5,
"GBR","UNEMP","15_24","PC_LF","M","2016-04",13.4,
"GBR","UNEMP","15_24","PC_LF","M","2016-05",13.6,
"GBR","UNEMP","15_24","PC_LF","M","2016-06",13.7,
"GBR","UNEMP","15_24","PC_LF","M","2016-07",13.8,
"GBR","UNEMP","15_24","PC_LF","M","2016-08",13.3,
"GBR","UNEMP","15_24","PC_LF","M","2016-09",13,
"GBR","UNEMP","15_24","PC_LF","M","2016-10",12.7,
"GBR","UNEMP","15_24","PC_LF","M","2016-11",12.5,
"GBR","UNEMP","15_24","PC_LF","M","2016-12",12.3,
"GBR","UNEMP","15_24","PC_LF","M","2017-01",12.5,
"GBR","UNEMP","15_24","PC_LF","M","2017-02",12.4,
"GBR","UNEMP","15_24","PC_LF","M","2017-03",12.5,
"GBR","UNEMP","15_24","PC_LF","M","2017-04",12.5,
"GBR","UNEMP","15_24","PC_LF","M","2017-05",12.3,
"GBR","UNEMP","15_24","PC_LF","M","2017-06",12.1,
"GBR","UNEMP","15_24","PC_LF","M","2017-07",12.2,
"GBR","UNEMP","15_24","PC_LF","M","2017-08",12,
"GBR","UNEMP","15_24","PC_LF","M","2017-09",12,
"GBR","UNEMP","15_24","PC_LF","M","2017-10",12.2,
"GBR","UNEMP","15_24","PC_LF","M","2017-11",12.4,
"GBR","UNEMP","15_24","PC_LF","M","2017-12",12.3,
"GBR","UNEMP","15_24","PC_LF","M","2018-01",12.1,
"GBR","UNEMP","15_24","PC_LF","M","2018-02",12,
"GBR","UNEMP","15_24","PC_LF","M","2018-03",11.8,
"GBR","UNEMP","15_24","PC_LF","M","2018-04",12,
"GBR","UNEMP","15_24","PC_LF","M","2018-05",11.3,
"GBR","UNEMP","15_24","PC_LF","M","2018-06",11.3,
"GBR","UNEMP","15_24","PC_LF","M","2018-07",10.9,
"GBR","UNEMP","15_24","PC_LF","M","2018-08",11.2,
"GBR","UNEMP","15_24","PC_LF","M","2018-09",11.4,
"GBR","UNEMP","15_24","PC_LF","M","2018-10",11.7,
"GBR","UNEMP","15_24","PC_LF","M","2018-11",11.8,
"GBR","UNEMP","15_24","PC_LF","M","2018-12",11.5,
"GBR","UNEMP","15_24","PC_LF","M","2019-01",11.3,
"GBR","UNEMP","15_24","PC_LF","M","2019-02",10.8,
"GBR","UNEMP","15_24","PC_LF","M","2019-03",11.2,
"GBR","UNEMP","15_24","PC_LF","M","2019-04",11.6,
"GBR","UNEMP","15_24","PC_LF","M","2019-05",11.6,
"GBR","UNEMP","15_24","PC_LF","M","2019-06",11.4,
"GBR","UNEMP","15_24","PC_LF","M","2019-07",11.8,
"GBR","UNEMP","15_24","PC_LF","M","2019-08",11.9,
"GBR","UNEMP","15_24","PC_LF","M","2019-09",11.2,
"GBR","UNEMP","15_24","PC_LF","M","2019-10",11.3,
"GBR","UNEMP","15_24","PC_LF","M","2019-11",11.3,
"GBR","UNEMP","15_24","PC_LF","M","2019-12",11.7,
"GBR","UNEMP","15_24","PC_LF","M","2020-01",11.8,
"GBR","UNEMP","15_24","PC_LF","M","2020-02",12.3,
"GBR","UNEMP","15_24","PC_LF","M","2020-03",12.7,
"GBR","UNEMP","15_24","PC_LF","M","2020-04",13,
"GBR","UNEMP","15_24","PC_LF","M","2020-05",13,
"GBR","UNEMP","15_24","PC_LF","M","2020-06",13.7,
"GBR","UNEMP","15_24","PC_LF","M","2020-07",14.2,
"GBR","UNEMP","15_24","PC_LF","M","2020-08",14.9,
"GBR","UNEMP","15_24","PC_LF","M","2020-09",14.9,
"GBR","UNEMP","15_24","PC_LF","M","2020-10",14.6,
"GBR","UNEMP","15_24","PC_LF","M","2020-11",14.7,
"GBR","UNEMP","15_24","PC_LF","M","2020-12",14.6,
"GBR","UNEMP","15_24","PC_LF","M","2021-01",14.5,
"GBR","UNEMP","15_24","PC_LF","M","2021-02",13.7,
"GBR","UNEMP","15_24","PC_LF","M","2021-03",13.5,
"GBR","UNEMP","15_24","PC_LF","M","2021-04",13.5,
"GBR","UNEMP","15_24","PC_LF","M","2021-05",13,
"GBR","UNEMP","15_24","PC_LF","M","2021-06",12.8,
"GBR","UNEMP","15_24","PC_LF","M","2021-07",12.1,
"GBR","UNEMP","15_24","PC_LF","M","2021-08",11.7,
"GBR","UNEMP","15_24","PC_LF","M","2021-09",11.2,
"GBR","UNEMP","15_24","PC_LF","M","2021-10",11,
"GBR","UNEMP","15_24","PC_LF","M","2021-11",11.1,
"GBR","UNEMP","15_24","PC_LF","M","2021-12",11.2,
"GBR","UNEMP","15_24","PC_LF","M","2022-01",11.2,
"GBR","UNEMP","15_24","PC_LF","M","2022-02",10.6,
"GBR","UNEMP","15_24","PC_LF","M","2022-03",10.8,
"CHL","UNEMP","15_24","PC_LF","M","2014-11",16.36244,
"CHL","UNEMP","15_24","PC_LF","M","2014-12",16.36881,
"CHL","UNEMP","15_24","PC_LF","M","2015-01",15.91141,
"CHL","UNEMP","15_24","PC_LF","M","2015-02",15.13506,
"CHL","UNEMP","15_24","PC_LF","M","2015-03",15.59736,
"CHL","UNEMP","15_24","PC_LF","M","2015-04",15.89115,
"CHL","UNEMP","15_24","PC_LF","M","2015-05",15.81674,
"CHL","UNEMP","15_24","PC_LF","M","2015-06",15.31569,
"CHL","UNEMP","15_24","PC_LF","M","2015-07",15.22038,
"CHL","UNEMP","15_24","PC_LF","M","2015-08",15.08653,
"CHL","UNEMP","15_24","PC_LF","M","2015-09",15.43184,
"CHL","UNEMP","15_24","PC_LF","M","2015-10",15.39094,
"CHL","UNEMP","15_24","PC_LF","M","2015-11",15.0861,
"CHL","UNEMP","15_24","PC_LF","M","2015-12",14.71932,
"CHL","UNEMP","15_24","PC_LF","M","2016-01",14.79053,
"CHL","UNEMP","15_24","PC_LF","M","2016-02",15.10159,
"CHL","UNEMP","15_24","PC_LF","M","2016-03",15.86026,
"CHL","UNEMP","15_24","PC_LF","M","2016-04",15.91709,
"CHL","UNEMP","15_24","PC_LF","M","2016-05",15.96559,
"CHL","UNEMP","15_24","PC_LF","M","2016-06",16.422,
"CHL","UNEMP","15_24","PC_LF","M","2016-07",16.25816,
"CHL","UNEMP","15_24","PC_LF","M","2016-08",16.11547,
"CHL","UNEMP","15_24","PC_LF","M","2016-09",14.48041,
"CHL","UNEMP","15_24","PC_LF","M","2016-10",14.63857,
"CHL","UNEMP","15_24","PC_LF","M","2016-11",14.64105,
"CHL","UNEMP","15_24","PC_LF","M","2016-12",14.99292,
"CHL","UNEMP","15_24","PC_LF","M","2017-01",17.57868,
"CHL","UNEMP","15_24","PC_LF","M","2017-02",17.47496,
"CHL","UNEMP","15_24","PC_LF","M","2017-03",17.40128,
"CHL","UNEMP","15_24","PC_LF","M","2017-04",17.5254,
"CHL","UNEMP","15_24","PC_LF","M","2017-05",17.37378,
"CHL","UNEMP","15_24","PC_LF","M","2017-06",17.76649,
"CHL","UNEMP","15_24","PC_LF","M","2017-07",16.40249,
"CHL","UNEMP","15_24","PC_LF","M","2017-08",17.45984,
"CHL","UNEMP","15_24","PC_LF","M","2017-09",17.26029,
"CHL","UNEMP","15_24","PC_LF","M","2017-10",17.53051,
"CHL","UNEMP","15_24","PC_LF","M","2017-11",17.14368,
"CHL","UNEMP","15_24","PC_LF","M","2017-12",17.82349,
"CHL","UNEMP","15_24","PC_LF","M","2018-01",16.65784,
"CHL","UNEMP","15_24","PC_LF","M","2018-02",17.22044,
"CHL","UNEMP","15_24","PC_LF","M","2018-03",16.62762,
"CHL","UNEMP","15_24","PC_LF","M","2018-04",17.85116,
